"","customer_id","loan_request_id","principle_amount_paid","penalty_paid","bank_electronic_repayments_id","bank_electonic_payment_id","amount","credit_date"
"20082",39824,137742,5000,0,235758,235758,5000,"2018-03-29 01:46:39"
"20083",39824,137790,5000,0,235774,235774,5000,"2018-03-29 02:50:00"
"20084",39825,3877,15000,825,4715,4715,15825,"2016-10-18 00:00:00"
"20085",39825,6401,15000,525,6060,6060,15525,"2016-11-05 00:00:00"
"20086",39825,7984,15000,525,7495,7495,15525,"2016-11-28 00:00:00"
"20087",39825,9790,40000,3469,17423,17423,43469,"2017-02-24 00:00:00"
"20088",39825,20488,40000,1334,30729,30729,41335,"2017-04-26 00:00:00"
"20089",39825,31028,60000,2000,49369,49369,62000,"2017-06-27 00:00:00"
"20090",39825,46083,20000,0,80950,80950,20000,"2017-08-24 00:00:00"
"20091",39825,46083,18267,1733,81168,81168,20000,"2017-08-25 00:00:00"
"20092",39825,46083,26733,0,81289,81289,26733,"2017-08-25 00:00:00"
"20093",39825,62612,11551,1149,111983,111983,12700,"2017-10-25 00:00:00"
"20094",39825,62612,57349,0,112562,112562,57349,"2017-10-26 00:00:00"
"20095",39825,82553,11531,919,151026,151026,12450,"2017-12-26 00:00:00"
"20096",39825,82553,11435,965,190157,190157,12400,"2018-02-08 00:00:00"
"20097",39825,82553,9592,408,202818,202818,10000,"2018-02-26 00:00:00"
"20098",39825,82553,13374,1826,231530,231530,15200,"2018-03-23 16:15:03"
"20099",39825,82553,6,164,231784,231784,170,"2018-03-25 09:38:24"
"20100",39826,14251,8333,0,15946,15946,8333,"2017-02-13 00:00:00"
"20101",39826,14251,16667,0,21223,21223,16667,"2017-03-13 00:00:00"
"20102",39826,23786,10000,0,28646,28646,10000,"2017-04-13 00:00:00"
"20103",39826,23786,20000,0,32725,32725,20000,"2017-05-02 00:00:00"
"20104",39826,32706,5000,0,44780,44780,5000,"2017-06-08 00:00:00"
"20105",39826,32706,9500,500,51594,51594,10000,"2017-07-01 00:00:00"
"20106",39826,32706,5400,0,54479,54479,5400,"2017-07-05 00:00:00"
"20107",39826,32706,100,0,54561,54561,100,"2017-07-05 00:00:00"
"20108",39826,32706,10000,0,58739,58739,10000,"2017-07-17 00:00:00"
"20109",39826,52092,10000,0,96266,96266,10000,"2017-09-26 00:00:00"
"20110",39826,52092,3800,1200,128220,128220,5000,"2017-11-21 00:00:00"
"20111",39826,52092,5000,0,130378,130378,5000,"2017-11-27 00:00:00"
"20112",39826,52092,8980,2220,152747,152747,11200,"2017-12-28 00:00:00"
"20113",39826,52092,2220,2684,222741,222741,4904,"2018-03-13 16:47:47"
"20114",39829,35719,10000,0,46506,46506,10000,"2017-06-14 00:00:00"
"20115",39829,50306,10000,0,75986,75986,10000,"2017-08-09 00:00:00"
"20116",39829,76649,5000,0,122729,122729,5000,"2017-11-09 00:00:00"
"20117",39829,81475,5000,0,125309,125309,5000,"2017-11-15 00:00:00"
"20118",39829,88729,10000,0,138392,138392,10000,"2017-12-04 00:00:00"
"20119",39829,96060,10000,0,158721,158721,10000,"2018-01-02 00:00:00"
"20120",39829,109610,10000,0,182137,182137,10000,"2018-02-01 00:00:00"
"20121",39829,124220,10000,0,211831,211831,10000,"2018-03-03 00:00:00"
"20122",39829,139936,5000,0,243866,243866,5000,"2018-04-03 00:00:00"
"20123",39841,3844,15000,0,3437,3437,15000,"2016-09-26 00:00:00"
"20124",39841,5246,15000,0,4699,4699,15000,"2016-10-18 00:00:00"
"20125",39841,6623,15000,825,7302,7302,15825,"2016-11-24 00:00:00"
"20126",39841,10651,13333,0,13020,13020,13333,"2017-01-25 00:00:00"
"20127",39841,10651,26667,4536,28882,28882,31203,"2017-04-15 00:00:00"
"20128",39841,10651,0,534,28968,28968,534,"2017-04-15 00:00:00"
"20129",39841,36803,13333,0,51431,51431,13333,"2017-06-30 00:00:00"
"20130",39841,36803,23732,2935,92697,92697,26667,"2017-09-15 00:00:00"
"20131",39841,36803,2935,1362,108667,108667,4297,"2017-10-17 00:00:00"
"20132",39849,3861,20000,700,4158,4158,20700,"2016-10-05 00:00:00"
"20133",39849,5530,20000,700,5409,5409,20700,"2016-10-29 00:00:00"
"20134",39849,7324,20000,0,6457,6457,20000,"2016-11-11 00:00:00"
"20135",39849,8556,20000,700,7979,7979,20700,"2016-12-01 00:00:00"
"20136",39849,10214,11700,0,10377,10377,11700,"2016-12-31 00:00:00"
"20137",39849,10214,23300,0,12033,12033,23300,"2017-01-13 00:00:00"
"20138",39849,14492,50000,1000,18568,18568,51000,"2017-03-01 00:00:00"
"20139",39849,21386,400,0,31660,31660,400,"2017-04-29 00:00:00"
"20140",39849,21386,54600,1834,31742,31742,56467,"2017-04-29 00:00:00"
"20141",39849,31802,55000,733,45971,45971,55733,"2017-06-12 00:00:00"
"20142",39849,43223,30000,0,52722,52722,30000,"2017-07-03 00:00:00"
"20143",39849,47727,30000,0,62965,62965,30000,"2017-07-29 00:00:00"
"20144",39849,54775,45000,0,79008,79008,45000,"2017-08-18 00:00:00"
"20145",39849,61170,9689,0,92614,92614,9689,"2017-09-15 00:00:00"
"20146",39849,61170,9689,388,116108,116108,10077,"2017-11-01 00:00:00"
"20147",39849,61170,6,194,116638,116638,200,"2017-11-01 00:00:00"
"20148",39849,61170,9680,0,126167,126167,9680,"2017-11-16 00:00:00"
"20149",39849,61170,10,0,126333,126333,10,"2017-11-16 00:00:00"
"20150",39849,61170,29061,387,151447,151447,29900,"2017-12-26 00:00:00"
"20151",39849,104764,9689,0,179022,179022,9689,"2018-01-31 00:00:00"
"20152",39849,104764,9699,776,228651,228651,10475,"2018-03-20 00:00:00"
"20153",39851,4015,0,5000,16414,16414,5000,"2017-02-15 00:00:00"
"20154",39851,4015,0,15000,31497,31497,15000,"2017-04-28 00:00:00"
"20155",39851,4015,14975,5025,44492,44492,20000,"2017-06-07 00:00:00"
"20156",39851,4015,20025,1602,51617,51617,21627,"2017-07-01 00:00:00"
"20157",39853,3887,5000,275,4445,4445,15525,"2016-10-13 00:00:00"
"20158",39853,3892,9700,550,4445,4445,15525,"2016-10-13 00:00:00"
"20159",39853,3892,300,0,4514,4514,300,"2016-10-13 00:00:00"
"20160",39853,6010,15000,525,6535,6535,15525,"2016-11-12 00:00:00"
"20161",39853,8644,14400,600,9466,9466,15000,"2016-12-20 00:00:00"
"20162",39853,8644,600,0,9477,9477,600,"2016-12-20 00:00:00"
"20163",39853,12106,15000,0,12355,12355,15000,"2017-01-17 00:00:00"
"20164",39853,14890,13333,667,30427,30427,14000,"2017-04-24 00:00:00"
"20165",39853,14890,11998,2002,37395,37395,14000,"2017-05-16 00:00:00"
"20166",39853,14890,1868,2483,43799,43799,4351,"2017-06-05 00:00:00"
"20167",39853,14890,3000,0,48197,48197,3000,"2017-06-20 00:00:00"
"20168",39853,14890,3000,0,65604,65604,3000,"2017-08-01 00:00:00"
"20169",39853,14890,6801,3812,66223,66223,10613,"2017-08-02 00:00:00"
"20170",39854,4121,10000,0,3616,3616,10000,"2016-09-29 00:00:00"
"20171",39854,5044,10000,350,5229,5229,10350,"2016-10-28 00:00:00"
"20172",39854,7339,10000,0,6355,6355,10000,"2016-11-09 00:00:00"
"20173",39854,8416,30000,4400,17750,17750,34400,"2017-02-27 00:00:00"
"20174",39854,43262,11666,0,60344,60344,11666,"2017-07-21 00:00:00"
"20175",39854,43262,0,467,60510,60510,467,"2017-07-21 00:00:00"
"20176",39854,43262,11666,0,77379,77379,11666,"2017-08-14 00:00:00"
"20177",39854,43262,11668,0,88296,88296,11668,"2017-09-06 00:00:00"
"20178",39856,4009,19600,20700,95976,95976,40300,"2017-09-25 00:00:00"
"20179",39856,4009,400,24,109112,109112,424,"2017-10-17 00:00:00"
"20180",39864,3905,10000,0,3402,3402,20000,"2016-09-23 00:00:00"
"20181",39864,3915,10000,0,3402,3402,20000,"2016-09-23 00:00:00"
"20182",39864,4132,5000,0,3590,3590,5000,"2016-09-29 00:00:00"
"20183",39864,5215,5000,0,4602,4602,5000,"2016-10-15 00:00:00"
"20184",39864,5832,20000,0,5001,5001,20000,"2016-10-25 00:00:00"
"20185",39864,6238,5000,0,5641,5641,5000,"2016-11-01 00:00:00"
"20186",39864,7456,10000,350,7404,7404,25700,"2016-11-25 00:00:00"
"20187",39864,7814,10000,350,7404,7404,25700,"2016-11-25 00:00:00"
"20188",39864,8424,5000,0,7404,7404,25700,"2016-11-25 00:00:00"
"20189",39864,10525,16666,0,10856,10856,16666,"2017-01-03 00:00:00"
"20190",39864,10525,16666,0,17384,17384,16666,"2017-02-24 00:00:00"
"20191",39864,10525,16668,1333,17431,17431,18001,"2017-02-24 00:00:00"
"20192",39864,23378,20000,0,30218,30218,20000,"2017-04-24 00:00:00"
"20193",39864,23378,0,1200,30961,30961,1200,"2017-04-27 00:00:00"
"20194",39864,23378,6000,0,35404,35404,6000,"2017-05-09 00:00:00"
"20195",39864,23378,3000,0,35416,35416,3000,"2017-05-09 00:00:00"
"20196",39864,23378,31000,0,37149,37149,31000,"2017-05-16 00:00:00"
"20197",39864,52699,21666,867,82399,82399,22533,"2017-08-29 00:00:00"
"20198",39864,52699,21666,867,97504,97504,22533,"2017-09-28 00:00:00"
"20199",39864,52699,21668,867,112813,112813,22535,"2017-10-27 00:00:00"
"20200",39864,118314,20000,0,175889,175889,20000,"2018-01-29 00:00:00"
"20201",39864,118314,10000,0,176644,176644,10000,"2018-01-29 00:00:00"
"20202",39864,118481,20000,0,205374,205374,20000,"2018-02-28 05:11:26"
"20203",39864,138814,60000,0,235527,235527,60000,"2018-03-28 00:00:00"
"20204",39870,4281,10000,0,3842,3842,10000,"2016-10-01 00:00:00"
"20205",39870,5765,30000,1050,5031,5031,31050,"2016-10-26 00:00:00"
"20206",39870,8056,10000,0,7080,7080,10000,"2016-11-21 00:00:00"
"20207",39870,9020,20000,0,8163,8163,20000,"2016-12-02 00:00:00"
"20208",39870,10854,10000,0,9590,9590,10000,"2016-12-22 00:00:00"
"20209",39870,11851,20000,0,10888,10888,20000,"2017-01-03 00:00:00"
"20210",39870,14748,23333,0,16263,16263,23333,"2017-02-14 00:00:00"
"20211",39870,14748,23333,0,21853,21853,23333,"2017-03-17 00:00:00"
"20212",39870,14748,23334,0,28981,28981,23334,"2017-04-15 00:00:00"
"20213",39870,37543,33333,0,48922,48922,33333,"2017-06-23 00:00:00"
"20214",39870,37543,33333,0,60723,60723,33333,"2017-07-24 00:00:00"
"20215",39870,37543,33334,0,79879,79879,33334,"2017-08-21 00:00:00"
"20216",39870,61691,22901,0,93936,93936,22901,"2017-09-19 00:00:00"
"20217",39870,61691,22901,0,109897,109897,22901,"2017-10-20 00:00:00"
"20218",39870,61691,22901,0,127517,127517,22901,"2017-11-20 00:00:00"
"20219",39870,61691,22901,0,148026,148026,22901,"2017-12-19 00:00:00"
"20220",39870,61691,22901,0,170713,170713,22901,"2018-01-18 00:00:00"
"20221",39870,61691,22905,0,197585,197585,22905,"2018-02-17 00:00:00"
"20222",39870,132526,22966,0,229436,229436,22966,"2018-03-21 00:00:00"
"20223",39871,3886,10000,350,3521,3521,10350,"2016-09-28 00:00:00"
"20224",39871,4959,10000,350,5104,5104,10350,"2016-10-27 00:00:00"
"20225",39871,8089,9650,350,8011,8011,10000,"2016-12-01 00:00:00"
"20226",39871,8089,350,0,8125,8125,350,"2016-12-02 00:00:00"
"20227",39871,10463,15000,0,10365,10365,15000,"2016-12-31 00:00:00"
"20228",39871,13133,10000,0,14045,14045,10000,"2017-02-01 00:00:00"
"20229",39871,13133,10000,0,18933,18933,10000,"2017-03-02 00:00:00"
"20230",39871,13133,10000,0,23950,23950,10000,"2017-03-30 00:00:00"
"20231",39871,62317,11666,0,95754,95754,11666,"2017-09-25 00:00:00"
"20232",39871,62317,11666,0,114474,114474,11666,"2017-10-30 00:00:00"
"20233",39871,62317,11668,0,121103,121103,11668,"2017-11-07 00:00:00"
"20234",39871,85762,11666,0,135517,135517,11666,"2017-12-01 00:00:00"
"20235",39871,85762,11666,0,162579,162579,11666,"2018-01-06 00:00:00"
"20236",39871,85762,11668,0,183482,183482,11668,"2018-02-02 00:00:00"
"20237",39871,124343,13333,0,225138,225138,13333,"2018-03-16 06:46:41"
"20238",39871,124343,0,533,236824,236824,533,"2018-03-29 09:48:15"
"20239",39875,4007,25000,2000,4883,4883,27000,"2016-10-21 00:00:00"
"20240",39875,7239,25000,1375,8420,8420,26375,"2016-12-05 00:00:00"
"20241",39875,10572,20000,0,11012,11012,20000,"2017-01-04 00:00:00"
"20242",39875,10572,40000,0,12414,12414,40000,"2017-01-18 00:00:00"
"20243",39875,14971,20000,0,16560,16560,20000,"2017-02-16 00:00:00"
"20244",39875,14971,20000,0,21486,21486,20000,"2017-03-14 00:00:00"
"20245",39875,14971,20000,0,22562,22562,20000,"2017-03-21 00:00:00"
"20246",39875,25251,20000,0,29074,29074,20000,"2017-04-17 00:00:00"
"20247",39875,25251,40000,0,37208,37208,40000,"2017-05-15 00:00:00"
"20248",39875,36109,20000,0,46533,46533,20000,"2017-06-14 00:00:00"
"20249",39875,36109,20000,0,57267,57267,20000,"2017-07-12 00:00:00"
"20250",39875,36109,20000,0,75106,75106,20000,"2017-08-08 00:00:00"
"20251",39875,58668,60000,0,80631,80631,60000,"2017-08-23 00:00:00"
"20252",39875,62236,10570,0,93360,93360,10570,"2017-09-18 00:00:00"
"20253",39875,62236,10570,0,109089,109089,10570,"2017-10-17 00:00:00"
"20254",39875,62236,10570,0,124811,124811,10570,"2017-11-14 00:00:00"
"20255",39875,62236,31710,0,140334,140334,31710,"2017-12-06 00:00:00"
"20256",39875,97208,21666,0,160703,160703,21666,"2018-01-04 00:00:00"
"20257",39875,97208,21666,0,183234,183234,21666,"2018-02-02 00:00:00"
"20258",39875,97208,21668,0,202335,202335,21668,"2018-02-26 00:00:00"
"20259",39898,3852,15000,525,3858,3858,15525,"2016-10-01 00:00:00"
"20260",39898,6771,10000,0,5611,5611,10000,"2016-11-01 00:00:00"
"20261",39898,11742,10000,0,10298,10298,15000,"2016-12-30 00:00:00"
"20262",39898,12092,5000,0,10298,10298,15000,"2016-12-30 00:00:00"
"20263",39898,70101,25000,0,109087,109087,25000,"2017-10-17 00:00:00"
"20264",39898,87636,15000,0,139147,139147,15000,"2017-12-05 00:00:00"
"20265",39898,87636,15000,0,161455,161455,15000,"2018-01-05 00:00:00"
"20266",39898,87636,15000,0,185974,185974,15000,"2018-02-05 00:00:00"
"20267",39898,126492,15000,0,193266,193266,15000,"2018-02-12 00:00:00"
"20268",39898,129957,15000,0,219188,219188,15000,"2018-03-09 00:00:00"
"20269",39931,3853,10000,350,4404,4404,10350,"2016-10-10 00:00:00"
"20270",39931,5841,5000,0,4985,4985,5000,"2016-10-25 00:00:00"
"20271",39931,5871,5000,0,5043,5043,5000,"2016-10-26 00:00:00"
"20272",39931,6989,5000,175,7163,7163,5175,"2016-11-22 00:00:00"
"20273",39931,6998,5000,175,7417,7417,5350,"2016-11-25 00:00:00"
"20274",39931,9708,2000,0,9760,9760,2000,"2016-12-26 00:00:00"
"20275",39931,9708,23000,761,13472,13472,23761,"2017-01-30 00:00:00"
"20276",39931,16480,29800,1000,24522,24522,30800,"2017-03-31 00:00:00"
"20277",39931,16480,200,0,24524,24524,200,"2017-03-31 00:00:00"
"20278",39931,28606,13333,0,35324,35324,13333,"2017-05-08 00:00:00"
"20279",39931,28606,2500,0,60463,60463,2500,"2017-07-21 00:00:00"
"20280",39931,28606,1000,0,79442,79442,1000,"2017-08-19 00:00:00"
"20281",39931,28606,2000,0,82334,82334,2000,"2017-08-29 00:00:00"
"20282",39931,28606,3000,0,128469,128469,3000,"2017-11-21 00:00:00"
"20283",39931,28606,3000,0,195871,195871,3000,"2018-02-15 00:00:00"
"20284",39939,4011,5000,1175,9304,9304,6175,"2016-12-17 00:00:00"
"20285",39939,12882,2900,2100,48245,48245,5000,"2017-06-20 00:00:00"
"20286",39939,12882,2100,1596,227299,227299,3696,"2018-03-19 00:00:00"
"20287",39941,25093,15000,0,27602,27602,15000,"2017-04-10 00:00:00"
"20288",39941,28797,10000,0,35738,35738,10000,"2017-05-10 00:00:00"
"20289",39941,28797,20000,0,41839,41839,20000,"2017-06-01 00:00:00"
"20290",39941,39679,30000,0,50566,50566,30000,"2017-06-29 00:00:00"
"20291",39941,46633,30000,0,62833,62833,30000,"2017-07-29 00:00:00"
"20292",39941,54715,30000,0,84860,84860,30000,"2017-09-01 00:00:00"
"20293",39941,64626,30000,0,100141,100141,30000,"2017-10-03 00:00:00"
"20294",39941,73559,30000,0,117123,117123,30000,"2017-11-01 00:00:00"
"20295",39941,83650,10000,0,133835,133835,10000,"2017-11-30 00:00:00"
"20296",39941,83650,10000,0,161525,161525,10000,"2018-01-05 00:00:00"
"20297",39941,83650,10000,0,162772,162772,10000,"2018-01-06 00:00:00"
"20298",39941,111231,10000,0,179991,179991,10000,"2018-01-31 00:00:01"
"20299",39941,111231,10000,0,216542,216542,10000,"2018-03-07 00:00:00"
"20300",39957,3856,30000,1050,3753,3753,31050,"2016-09-30 00:00:00"
"20301",39957,5216,30000,1050,5590,5590,31050,"2016-11-01 00:00:00"
"20302",39957,7584,30000,1050,7937,7937,31050,"2016-12-01 00:00:00"
"20303",39957,10399,70000,6536,18928,18928,76536,"2017-03-02 00:00:00"
"20304",39957,22335,23333,1867,36365,36365,25200,"2017-05-12 00:00:00"
"20305",39957,22335,46667,5135,47022,47022,51802,"2017-06-15 00:00:00"
"20306",39957,44297,25000,0,59392,59392,25000,"2017-07-18 00:00:00"
"20307",39957,44297,50000,4000,98138,98138,54000,"2017-09-28 00:00:00"
"20308",39957,74133,25000,1500,130299,130299,26500,"2017-11-24 00:00:00"
"20309",39957,74133,49500,2500,156837,156837,52000,"2018-01-01 00:00:00"
"20310",39957,74133,500,0,157292,157292,500,"2018-01-01 00:00:00"
"20311",39957,108528,25000,2000,206859,206859,27000,"2018-02-28 00:00:00"
"20312",39957,108528,50000,0,210729,210729,50000,"2018-03-01 07:31:45"
"20313",39963,4048,10000,0,3509,3509,10000,"2016-09-27 00:00:00"
"20314",39968,3916,16800,3200,4815,4815,20000,"2016-10-19 00:00:00"
"20315",39968,3916,23200,1000,5635,5635,24200,"2016-11-01 00:00:00"
"20316",39968,12100,33333,0,12749,12749,33333,"2017-01-21 00:00:00"
"20317",39968,12100,33333,0,12909,12909,33333,"2017-01-24 00:00:00"
"20318",39968,12100,33333,0,12997,12997,33333,"2017-01-25 00:00:00"
"20319",39968,12100,1,0,13018,13018,1,"2017-01-25 00:00:00"
"20320",39968,15823,33333,0,13330,13330,33333,"2017-01-30 00:00:00"
"20321",39968,15823,33333,0,13788,13788,33333,"2017-01-31 00:00:00"
"20322",39968,15823,33334,0,14242,14242,33334,"2017-02-01 00:00:00"
"20323",39968,16878,33333,0,22385,22385,33333,"2017-03-20 00:00:00"
"20324",39968,16878,31333,2000,23195,23195,33333,"2017-03-27 00:00:00"
"20325",39968,16878,33334,0,23623,23623,33334,"2017-03-29 00:00:00"
"20326",39968,16878,2000,0,23633,23633,2000,"2017-03-29 00:00:00"
"20327",39968,26223,5000,0,125953,125953,5000,"2017-11-14 00:00:00"
"20328",39968,26223,5000,0,128636,128636,5000,"2017-11-21 00:00:00"
"20329",39968,26223,1500,0,133070,133070,1500,"2017-11-29 00:00:00"
"20330",39968,26223,3500,0,135965,135965,3500,"2017-12-01 00:00:00"
"20331",39968,26223,5000,0,144174,144174,5000,"2017-12-12 00:00:00"
"20332",39969,17053,1000,0,19189,19189,1000,"2017-03-02 00:00:00"
"20333",39969,17053,9000,0,19250,19250,9000,"2017-03-03 00:00:00"
"20334",39969,17053,8000,0,25707,25707,8000,"2017-04-03 00:00:00"
"20335",39969,17053,12000,160,31606,31606,12160,"2017-04-28 00:00:00"
"20336",39969,36443,10000,0,42229,42229,10000,"2017-06-02 00:00:00"
"20337",39969,40580,15000,0,51535,51535,25000,"2017-06-30 00:00:00"
"20338",39969,41576,10000,0,51535,51535,25000,"2017-06-30 00:00:00"
"20339",39969,47530,15000,0,64703,64703,15000,"2017-08-01 00:00:00"
"20340",39969,47530,20000,0,65161,65161,20000,"2017-08-01 00:00:00"
"20341",39969,55828,40000,0,84525,84525,40000,"2017-08-31 00:00:00"
"20342",39969,64449,46000,0,98559,98559,46000,"2017-09-29 00:00:00"
"20343",39969,64449,4000,0,99775,99775,4000,"2017-10-03 00:00:00"
"20344",39969,73405,50000,0,114741,114741,50000,"2017-10-31 00:00:00"
"20345",39969,86235,5285,0,140099,140099,5285,"2017-12-06 00:00:00"
"20346",39969,86235,10000,0,147125,147125,10000,"2017-12-18 00:00:00"
"20347",39969,86235,16425,0,154639,154639,16425,"2017-12-29 00:00:00"
"20348",39969,106991,8808,0,179532,179532,8808,"2018-01-31 00:00:01"
"20349",39969,106991,8808,0,207247,207247,8808,"2018-02-28 00:00:00"
"20350",39969,106991,8808,0,235392,235392,8808,"2018-03-28 00:00:00"
"20351",40004,3889,20000,0,3453,3453,20000,"2016-09-26 00:00:00"
"20352",40004,11502,20000,0,9786,9786,20000,"2016-12-26 00:00:00"
"20353",40004,12539,10000,0,13053,13053,10000,"2017-01-25 00:00:00"
"20354",40004,12539,10000,0,17460,17460,10000,"2017-02-24 00:00:00"
"20355",40004,12539,10000,0,22007,22007,10000,"2017-03-17 00:00:00"
"20356",40004,29591,10000,0,37292,37292,10000,"2017-05-15 00:00:00"
"20357",40004,29591,10000,0,39502,39502,10000,"2017-05-26 00:00:00"
"20358",40004,29591,10000,0,49755,49755,10000,"2017-06-28 00:00:00"
"20359",40004,46274,15000,0,61943,61943,15000,"2017-07-27 00:00:00"
"20360",40004,46274,15000,0,81899,81899,15000,"2017-08-28 00:00:00"
"20361",40004,46274,15000,0,83167,83167,15000,"2017-08-30 00:00:00"
"20362",40004,63719,15000,0,96731,96731,15000,"2017-09-26 00:00:00"
"20363",40004,63719,15000,0,112612,112612,15000,"2017-10-27 00:00:00"
"20364",40004,63719,15000,0,123518,123518,15000,"2017-11-10 00:00:00"
"20365",40004,87503,11666,0,131757,131757,11666,"2017-11-28 00:00:00"
"20366",40004,87503,23332,0,139313,139313,23332,"2017-12-05 00:00:00"
"20367",40004,87503,2,0,139720,139720,2,"2017-12-06 00:00:00"
"20368",40004,97498,22500,0,150886,150886,22500,"2017-12-26 00:00:00"
"20369",40004,97498,11500,0,177624,177624,11500,"2018-01-30 00:00:00"
"20370",40004,97498,16000,0,203306,203306,16000,"2018-02-26 00:00:00"
"20371",40004,136430,13000,0,232894,232894,13000,"2018-03-26 00:00:00"
"20372",40004,136430,333,0,233028,233028,333,"2018-03-26 00:00:00"
"20373",40004,136430,26667,0,242788,242788,26667,"2018-04-03 00:00:00"
"20374",40010,4054,15000,3225,9063,9063,18225,"2016-12-14 00:00:00"
"20375",40010,12211,40000,17085,59106,59106,57085,"2017-07-18 00:00:00"
"20376",40026,3857,20500,1375,4551,4551,21875,"2016-10-14 00:00:00"
"20377",40026,3857,4000,0,4689,4689,4000,"2016-10-17 00:00:00"
"20378",40026,3857,500,0,4962,4962,500,"2016-10-24 00:00:00"
"20379",40026,42532,100,0,47412,47412,100,"2017-06-17 00:00:00"
"20380",40026,42532,7378,522,49409,49409,7900,"2017-06-27 00:00:00"
"20381",40026,42532,7000,0,50093,50093,7000,"2017-06-28 00:00:00"
"20382",40026,42532,522,0,53623,53623,10522,"2017-07-04 00:00:00"
"20383",40026,45473,10000,0,53623,53623,10522,"2017-07-04 00:00:00"
"20384",40026,48203,21666,0,66179,66179,21666,"2017-08-02 00:00:00"
"20385",40026,48203,14018,0,83321,83321,14018,"2017-08-30 00:00:00"
"20386",40026,48203,7648,0,83323,83323,7648,"2017-08-30 00:00:00"
"20387",40026,48203,21666,0,98006,98006,21666,"2017-09-28 00:00:00"
"20388",40026,48203,2,0,98188,98188,2,"2017-09-28 00:00:00"
"20389",40026,72485,21666,0,112583,112583,21666,"2017-10-27 00:00:00"
"20390",40026,72485,4000,0,130319,130319,4000,"2017-11-26 00:00:00"
"20391",40026,72485,17666,0,130320,130320,17666,"2017-11-26 00:00:00"
"20392",40026,72485,21667,0,151817,151817,21667,"2017-12-27 00:00:00"
"20393",40026,72485,1,0,151818,151818,1,"2017-12-27 00:00:00"
"20394",40050,4791,15000,0,4272,4272,15000,"2016-10-07 00:00:00"
"20395",40050,5756,15000,0,4886,4886,15000,"2016-10-21 00:00:00"
"20396",40050,7049,15000,0,6232,6232,15000,"2016-11-08 00:00:00"
"20397",40050,8303,10000,0,8664,8664,10000,"2016-12-08 00:00:00"
"20398",40050,8303,10000,0,11286,11286,10000,"2017-01-06 00:00:00"
"20399",40050,8303,10000,0,11324,11324,10000,"2017-01-06 00:00:00"
"20400",40050,13680,10000,0,14906,14906,10000,"2017-02-04 00:00:00"
"20401",40050,13680,20000,0,19892,19892,20000,"2017-03-06 00:00:00"
"20402",40050,23283,15000,0,26752,26752,15000,"2017-04-06 00:00:00"
"20403",40050,28454,5000,0,34518,34518,5000,"2017-05-05 00:00:00"
"20404",40050,29650,10000,0,37311,37311,10000,"2017-05-16 00:00:00"
"20405",40050,35911,5000,0,45899,45899,20000,"2017-06-12 00:00:00"
"20406",40050,36776,15000,0,45899,45899,20000,"2017-06-12 00:00:00"
"20407",40050,45190,20000,0,60326,60326,20000,"2017-07-21 00:00:00"
"20408",40050,53283,13333,0,79401,79401,13333,"2017-08-19 00:00:00"
"20409",40050,53283,13333,0,94005,94005,13333,"2017-09-19 00:00:00"
"20410",40050,53283,13334,0,108860,108860,13334,"2017-10-17 00:00:00"
"20411",40050,78865,7046,0,126727,126727,7046,"2017-11-17 00:00:00"
"20412",40050,78865,7046,0,146473,146473,7046,"2017-12-16 00:00:00"
"20413",40050,78865,28188,0,165722,165722,28188,"2018-01-10 00:00:00"
"20414",40050,116180,15000,0,192252,192252,15000,"2018-02-12 00:00:00"
"20415",40055,4637,5000,0,4216,4216,5000,"2016-10-06 00:00:00"
"20416",40055,4688,5000,0,4316,4316,5000,"2016-10-07 00:00:00"
"20417",40055,4690,5000,175,4519,4519,10175,"2016-10-13 00:00:00"
"20418",40055,5082,5000,0,4519,4519,10175,"2016-10-13 00:00:00"
"20419",40055,5737,5000,175,6289,6289,10350,"2016-11-08 00:00:00"
"20420",40055,5740,5000,175,6289,6289,10350,"2016-11-08 00:00:00"
"20421",40055,11582,20000,0,12742,12742,20000,"2017-01-21 00:00:00"
"20422",40055,11582,20000,0,17658,17658,20000,"2017-02-27 00:00:00"
"20423",40055,11582,20000,800,20700,20700,20800,"2017-03-09 00:00:00"
"20424",40055,51883,15000,0,63173,63173,15000,"2017-07-29 00:00:00"
"20425",40055,54943,15000,0,82442,82442,15000,"2017-08-29 00:00:00"
"20426",40055,54943,15000,0,114367,114367,15000,"2017-10-30 00:00:00"
"20427",40055,54943,15000,2200,127972,127972,17200,"2017-11-20 00:00:00"
"20428",40055,54943,0,500,128505,128505,500,"2017-11-21 00:00:00"
"20429",40057,24185,8333,0,27446,27446,8333,"2017-04-10 00:00:00"
"20430",40057,24185,8333,0,35914,35914,8333,"2017-05-10 00:00:00"
"20431",40057,24185,8334,0,44061,44061,8334,"2017-06-06 00:00:00"
"20432",40057,41346,10000,0,55094,55094,10000,"2017-07-06 00:00:00"
"20433",40057,41346,10000,0,74514,74514,10000,"2017-08-07 00:00:00"
"20434",40057,41346,10000,0,86301,86301,10000,"2017-09-04 00:00:00"
"20435",40057,67348,10000,0,104885,104885,10000,"2017-10-09 00:00:00"
"20436",40057,67348,10000,0,119942,119942,10000,"2017-11-06 00:00:00"
"20437",40057,67348,10000,0,138756,138756,10000,"2017-12-05 00:00:00"
"20438",40057,96979,10000,0,159363,159363,10000,"2018-01-03 00:00:00"
